yyyyq,Index,dpr,earning_price_ratio,devident_payout_ratio,svar,b2m,ntis,tbl,lty,ltr,tms,dft,drs,infl,ik,stock_premium
19882.0,273.5,3.388842573347275,2.535372806313768,2.535372806313768,0.0083766423,0.4711188723,-0.005525903299999999,0.0646,0.0917,0.0098050458,0.0271,0.011400000000000007,0.006802362999999997,0.012847236599999999,0.0347560678,0.007257316547349176
19883.0,271.91,3.3583987461256246,2.4817854913249597,2.4817854913249597,0.0044936779,0.4775404537,-0.0047615952000000005,0.0724,0.0917,0.0228115983,0.019299999999999998,0.010800000000000004,0.0038406877000000013,0.015213526100000001,0.0345993282,0.005989681059357873
19884.0,277.72,3.351399515687159,2.459030881404422,2.459030881404422,0.0036076501,0.465283574,-0.0216391556,0.0807,0.0918,0.0217128795,0.011100000000000013,0.010800000000000004,-0.0078354888,0.0058357624,0.0346288503,0.0009815551314993516
19891.0,294.87,3.3859514909232753,2.4692600377454212,2.4692600377454212,0.0034271040000000003,0.4686914136,-0.0232586906,0.0882,0.0929,0.0142614769,0.004699999999999996,0.0087,-0.0007770046000000006,0.0149000337,0.0348796979,0.001583194137141794
19892.0,317.98,3.429844592484973,2.5343511571837896,2.5343511571837896,0.0034581695000000003,0.44056293700000004,-0.0240481981,0.0815,0.0821,0.1147526575,0.0006000000000000033,0.009300000000000003,-0.012875100299999984,0.014677214099999999,0.035030246099999995,-0.0005729841339518205
19893.0,349.15,3.4880655639783824,2.6904486111213504,2.6904486111213504,0.002949468,0.3992097504,-0.0301196286,0.0775,0.0847,-0.0008215812,0.007199999999999998,0.008999999999999994,0.0060362806,0.0072428238,0.0356786926,-0.00565364765380209
19894.0,353.4,3.465170131921834,2.7377745518509062,2.7377745518509062,0.007404141899999999,0.3904547436,-0.012320163600000001,0.0763,0.0816,0.045368022599999995,0.005299999999999999,0.009599999999999997,-0.009953946699999994,0.0087843353,0.0347825589,-0.005490233745840407
19901.0,339.94,3.402198058674169,2.752840315900938,2.752840315900938,0.0049328709000000005,0.47133395640000003,-0.0102703966,0.079,0.0889,-0.0409527073,0.009900000000000006,0.00839999999999999,0.019597932100000003,0.0205388873,0.0349020433,-0.003040537112896393
19902.0,358.02,3.424424669839699,2.8237614778482434,2.8237614778482434,0.0036790492,0.44294943229999995,-0.00047046290000000003,0.0773,0.0864,0.0439323191,0.00910000000000001,0.009599999999999997,-0.0032645126999999996,0.0093053896,0.033962671800000004,-0.002350062708385007
19903.0,306.05,3.253109809306783,2.6445946056040155,2.6445946056040155,0.0091110175,0.520289666,0.0014226454,0.0736,0.0914,-0.0203186155,0.017799999999999996,0.01079999999999999,0.009945165200000002,0.0214697307,0.0338748069,-0.0012182107089854614
19904.0,330.22,3.3073804343769857,2.73917585313008,2.73917585313008,0.0077272522,0.4844968599,-0.0017369336,0.0674,0.0844,0.0824342524,0.017,0.013800000000000007,-0.022955379900000003,0.008268698,0.032935413999999996,-0.004099816233577613
19911.0,375.22,3.4334809630504637,2.8858513151730736,2.8858513151730736,0.0069999515000000005,0.4571255997,0.0033749294,0.0591,0.0844,0.0198999482,0.025300000000000003,0.0116,0.018476192,0.0089485344,0.0318336098,-0.001322016863013701
19912.0,371.16,3.419304066698421,2.9508448393040596,2.9508448393040596,0.0048378338,0.458243743,0.0142929905,0.0557,0.086,0.0076118,0.030299999999999994,0.009499999999999995,0.008310063099999999,0.0073975557,0.0313144651,-0.0016359696567302528
19913.0,387.86,3.4526725270490988,3.0803230277254317,3.0803230277254317,0.0036176636,0.44153183700000004,0.023110661400000003,0.0522,0.079,0.0820558841,0.026799999999999997,0.009000000000000008,-0.009086368400000003,0.0088084511,0.0308229565,-0.003768965233919456
19914.0,417.09,3.5318660741103507,3.2625900636226404,3.2625900636226404,0.0052242317,0.42034441729999994,0.0316383708,0.0407,0.073,0.0725370127,0.032299999999999995,0.009500000000000008,-0.013339805399999995,0.0050964726,0.030481961600000003,-0.005214649109005251
19921.0,403.69,3.489423298577261,3.216253488993091,3.216253488993091,0.0022554278,0.4021060342,0.0417099956,0.0404,0.0797,-0.036607066699999996,0.039299999999999995,0.008999999999999994,0.021498409099999997,0.010131868,0.0301816479,0.00355994852481855
19922.0,408.14,3.5003862946955655,3.1754600490714138,3.1754600490714138,0.0031039919,0.3920423538,0.043040729800000004,0.0366,0.0765,0.0464576576,0.0399,0.008300000000000002,-0.003395183599999997,0.006452401,0.0312183441,0.004044834752986722
19923.0,417.8,3.5181131534814143,3.1424113344879876,3.1424113344879876,0.0021392514999999997,0.3976569721,0.0411823039,0.0291,0.071,0.0661318432,0.04189999999999999,0.006999999999999992,-0.0157578789,0.007835528000000001,0.0316567033,0.00362277581881283
19924.0,435.71,3.560894617175746,3.12781224669454,3.12781224669454,0.0019237917999999998,0.3941096142,0.0388164548,0.0322,0.0726,0.005317232900000001,0.0404,0.008300000000000002,0.0084743129,0.0042387882,0.032395893599999996,0.0005972014512428004
19931.0,451.67,3.5888244617509786,3.125251722835533,3.125251722835533,0.0025004722,0.3336135264,0.0371049432,0.0295,0.0702,0.0666264215,0.0407,0.005699999999999997,-0.012758321500000003,0.0119557292,0.0323528749,0.006136688042247659
19932.0,450.53,3.583097301834052,3.148766374285765,3.148766374285765,0.0023959445000000003,0.32593124760000003,0.04105049,0.0307,0.0668,0.057369669400000003,0.03609999999999999,0.00739999999999999,-0.0206480047,0.0055652149,0.0329716007,0.0034463762042261344
19933.0,458.93,3.601570327311832,3.112872716162031,3.112872716162031,0.001361206,0.32235182149999997,0.0417245057,0.0295,0.0627,0.0638606045,0.03320000000000001,0.0068000000000000005,-0.0204059604,0.0048416587,0.0330733577,0.00516093117079293
19934.0,466.45,3.6130425821346757,3.0591209218721986,3.0591209218721986,0.0011602609,0.30526722289999997,0.045755172000000004,0.0306,0.0654,-0.0145817373,0.0348,0.007599999999999996,0.0073934249,0.0048154909,0.0341831571,0.003250509014974809
19941.0,445.77,3.557414038735003,2.9769977678188986,2.9769977678188986,0.0023416674,0.3074838051,0.0419300092,0.035,0.0725,-0.0591484683,0.03749999999999999,0.006499999999999992,0.012214595000000002,0.0095866902,0.0342107704,0.007448784856369878
19942.0,444.27,3.543867187455706,2.869588491200144,2.869588491200144,0.0029213038,0.3084170767,0.034046194,0.0414,0.0774,-0.03284623,0.036,0.0068000000000000005,0.009034672899999999,0.0054279022,0.0345790558,0.0066614212216084805
19943.0,462.71,3.5775503151714187,2.8291155080152084,2.8291155080152084,0.0016895631,0.2909046586,0.029100024900000004,0.0462,0.08,-0.0066187168000000005,0.033800000000000004,0.006400000000000003,0.0070887652,0.0094439313,0.0348927028,0.0059889477016619504
19944.0,459.27,3.550937743337738,2.708638263453764,2.708638263453764,0.0026997503999999996,0.2915683,0.0166568397,0.056,0.0799,0.020249244399999998,0.023899999999999998,0.006400000000000003,-0.007808625699999997,0.0020069338,0.036080241,0.005010054311479087
19951.0,500.71,3.637326562101245,2.733249722521028,2.733249722521028,0.0012460964,0.31387654190000003,0.01435778,0.0573,0.0755,0.0664002399,0.0182,0.0058,-0.0011356214000000087,0.0113344497,0.037141425,0.003427322260484115
19952.0,544.75,3.707313582710878,2.761398696474297,2.761398696474297,0.0019651265,0.2864296179,0.0081688056,0.0547,0.067,0.11248666789999999,0.012300000000000005,0.006000000000000005,-0.0222369543,0.007256150699999999,0.036951348700000004,0.0030394916216613128
19953.0,584.41,3.7620046691670126,2.8101250519881504,2.8101250519881504,0.001361411,0.2724949976,0.0062588808999999995,0.0528,0.0663,0.024015581600000002,0.013499999999999998,0.006099999999999994,0.0025378614999999986,0.0045847959,0.0367632465,0.0014829469437774856
19954.0,615.93,3.799189628907572,2.897949959269636,2.897949959269636,0.0018545167,0.2550263829,0.0155818028,0.0514,0.0603,0.083728932,0.008899999999999998,0.006699999999999998,-0.016797464400000003,0.0019524923,0.037068534300000004,-0.001545264221827155
19961.0,645.5,3.8238504129025745,2.9424889065815236,2.9424889065815236,0.0043933021000000004,0.2392996154,0.017020473600000002,0.0496,0.0684,-0.0693105857,0.018800000000000004,0.0068000000000000005,0.020825744599999994,0.01429628,0.0375320902,0.0015809665258714172
19962.0,670.63,3.850058137600018,2.955444247971818,2.955444247971818,0.0025019320999999997,0.23644372519999998,0.0274007259,0.0509,0.0703,-0.0019536613,0.0194,0.006900000000000003,0.0033789236999999996,0.0064131297999999995,0.0381338039,0.0025813803884466857
19963.0,687.31,3.84766273125039,2.9492664892527856,2.9492664892527856,0.0041629121,0.22729731809999998,0.0289046502,0.0509,0.0704,0.0165233544,0.019500000000000003,0.006900000000000003,0.003214064300000003,0.0070110503,0.0388903486,0.001514704130597547
19964.0,740.74,3.9062884735798855,2.951035193004638,2.951035193004638,0.0030194647999999998,0.20734272969999998,0.023373236800000002,0.0491,0.0673,0.049348938200000005,0.0182,0.006900000000000003,-0.005777807600000011,0.0050628905,0.039388312599999996,0.0008950773110133099
19971.0,757.12,3.91747953897822,2.934660235558484,2.934660235558484,0.0048363347,0.2147802023,0.020448026299999998,0.0514,0.0723,-0.0324173705,0.020900000000000002,0.0063,0.0103097038,0.0088141403,0.0398166207,0.0012053184575655101
19972.0,885.14,4.067085444373049,3.0832100440258534,3.0832100440258534,0.006986999399999999,0.184287615,0.0103177434,0.0493,0.0688,0.0556385733,0.019500000000000003,0.006099999999999994,-0.004915209099999998,0.0018732434,0.0402094599,-0.0007954573657703856
19973.0,947.28,4.123783027138979,3.148841916752475,3.148841916752475,0.0071014311,0.17796785699999998,0.0148172806,0.0495,0.0649,0.061429312300000004,0.015399999999999997,0.005500000000000005,-0.010674271000000006,0.0056088421,0.0416319546,-0.0021708986981251576
19974.0,970.43,4.137544617809764,3.195884433061569,3.195884433061569,0.0142753058,0.1788008842,0.0157230436,0.0516,0.0602,0.0687137261,0.008599999999999997,0.005600000000000008,-0.022541711699999994,0.0006163189,0.0412894775,-0.003485670006935072
19981.0,1101.75,4.2548233686049315,3.3273422859796256,3.3273422859796256,0.004658976,0.181140396,0.0166294532,0.0503,0.0602,0.01518764,0.009899999999999999,0.006000000000000005,0.0016521335999999994,0.0055744829,0.0419940101,-0.0032671200381892453
19982.0,1133.84,4.263906551627796,3.3705732615080324,3.3705732615080324,0.0046709311,0.178060606,0.0240237086,0.0498,0.0576,0.0441226389,0.007800000000000001,0.006000000000000005,-0.010280110999999995,0.0049280048,0.042566657699999996,-0.0037110062872080726
19983.0,1017.01,4.142702179173243,3.2846704483513967,3.2846704483513967,0.0215331101,0.2032484042,0.0244919569,0.0461,0.0517,0.083485403,0.005600000000000001,0.006900000000000003,-0.038801011399999995,0.0036787252000000004,0.0422316453,-0.0031945022383260743
19984.0,1229.23,4.329131993837967,3.48421792480604,3.48421792480604,0.0103951034,0.1736113154,0.0198549918,0.0439,0.0542,-0.0154720633,0.010299999999999997,0.010100000000000005,0.0239665503,0.0018305721,0.04280141269999999,-0.003650779511446191
19991.0,1286.37,4.359254100045861,3.512043086677689,3.512043086677689,0.0100313511,0.1728971707,0.0203487784,0.0444,0.0592,-0.0412967766,0.0148,0.00910000000000001,0.013197888000000001,0.0067030523,0.0428087875,-0.0024763867061444213
19992.0,1372.71,4.424216689932644,3.5104824144997897,3.5104824144997897,0.008221521899999999,0.1542274468,0.0187029382,0.0457,0.0627,-0.024110627000000003,0.017000000000000008,0.00789999999999999,-0.011527808799999997,0.0072464085,0.04334202,-0.0019993513954739174
19993.0,1282.71,4.34492087093755,3.3734501767951914,3.3734501767951914,0.007045969599999999,0.1636844982,0.019884532,0.0468,0.0646,-0.0046680472,0.017800000000000003,0.00810000000000001,-3.1569599999999726e-05,0.0102097091,0.0435837737,-0.002301907759244881
19994.0,1469.25,4.4776976078190165,3.4177709248506307,3.4177709248506307,0.007379016899999999,0.1471672594,0.0179400266,0.052,0.0682,-0.022679643500000003,0.0162,0.006400000000000003,0.014745018600000003,0.0023805981,0.0428954588,-0.0038903828265611715
20001.0,1498.58,4.493278176997814,3.3814285123830174,3.3814285123830174,0.014885083200000001,0.1499735618,0.0183726337,0.0569,0.0618,0.08832965050000001,0.004900000000000002,0.006900000000000003,-0.06422930700000001,0.0171748878,0.0435747384,-0.00459965331656635
20002.0,1454.6,4.467077508297731,3.3327821553246055,3.3327821553246055,0.0154869284,0.15677796160000002,-0.0029407141999999997,0.0569,0.0622,0.011124841399999998,0.005299999999999999,0.008099999999999996,-0.006833415499999998,0.0069947433,0.044277690300000005,-0.004982282918218065
20003.0,1436.51,4.476355750327685,3.286558838244723,3.286558838244723,0.0047046815,0.15378946289999998,-2.86032e-05,0.06,0.0612,0.025360271400000002,0.0011999999999999997,0.007300000000000001,0.0110269302,0.0075243540000000005,0.0436736054,-0.005460116409009334
20004.0,1320.28,4.396276193067068,3.2735761088698685,3.2735761088698685,0.014139871200000001,0.1518515036,-0.006948919499999999,0.0577,0.0558,0.0767406057,-0.001899999999999999,0.008099999999999996,-0.017987460300000008,0.0017252953,0.042964630999999996,-0.00813429669952434
20011.0,1160.33,4.2857477641745625,3.240066951988588,3.240066951988588,0.0146090222,0.1331135514,-0.0099857318,0.0442,0.0559,0.012064439299999999,0.011699999999999995,0.008599999999999997,0.033949228500000005,0.012613004799999999,0.041752202200000005,-0.00410592789396034
20012.0,1224.42,4.357198974724108,3.5049964723523663,3.5049964723523663,0.0114708573,0.1252094328,0.0130454353,0.0349,0.059,-0.0194513944,0.024099999999999996,0.00789999999999999,0.0251837051,0.0101960562,0.039592052999999995,-0.005191323950683589
20013.0,1040.94,4.191674187077034,3.6046643309424833,3.6046643309424833,0.0122887278,0.1486285882,0.0110660468,0.0264,0.0542,0.0675522539,0.0278,0.008599999999999997,-0.0312834939,0.001671325,0.0383391531,-0.0028900964448632964
20014.0,1148.08,4.28964101787342,3.8394479575055884,3.8394479575055884,0.0072370891,0.1312178459,0.0160697925,0.0169,0.0575,-0.0211326364,0.040600000000000004,0.012800000000000006,0.0359943704,-0.0089884651,0.0365034007,-1.5788945711099796e-05
20021.0,1147.39,4.289675359703148,3.8384418331394023,3.8384418331394023,0.0067665437,0.2368334023,0.0162407742,0.0179,0.0604,-0.0192512993,0.0425,0.013000000000000012,0.0195723381,0.0118582595,0.0348744003,0.003704243090468801
20022.0,989.81,4.122427403079503,3.6113524338440746,3.6113524338440746,0.0101293348,0.2665725018,0.0292383664,0.017,0.0566,0.0620574,0.039599999999999996,0.013200000000000003,-0.017602242999999997,0.0061363793000000005,0.0339975934,0.0026521262979187932
20023.0,815.29,3.9434706490005116,3.3010140512739397,3.3010140512739397,0.0321181932,0.3245551555,0.032365271,0.0163,0.048,0.12306293689999999,0.031700000000000006,0.012499999999999997,-0.033222235899999994,0.0061069523,0.033528485,0.0063570127035668285
20024.0,879.82,4.0023276619146095,3.462263952866238,3.462263952866238,0.0186782487,0.2953858956,0.0285208738,0.0119,0.0484,0.0073677451,0.0365,0.012399999999999994,0.017011891700000004,-0.0005562967,0.0328219422,7.833736580209602e-05
20031.0,848.18,3.9562931120842535,3.3312853166438274,3.3312853166438274,0.013867812,0.28615648899999996,0.0266106119,0.0113,0.049,0.008154918,0.037700000000000004,0.010600000000000005,0.012172078499999999,0.018202398300000002,0.0323537245,0.011163347093720674
20032.0,974.51,4.099086369390221,3.339527230353939,3.339527230353939,0.0072908303,0.2545228375,0.0018514123,0.0092,0.0445,0.0535257809,0.0353,0.012199999999999996,0.0022363853000000045,-0.0027144408,0.032942933199999996,0.008791473860495017
20033.0,995.97,4.095158170620028,3.250983129171457,3.250983129171457,0.0048811605,0.24657520559999999,0.0071991901,0.0094,0.0523,-0.0331744846,0.0429,0.010700000000000001,0.011918186299999998,0.0081654872,0.0334220068,0.010286722611092704
20034.0,1111.92,4.158235764316677,3.127343481579442,3.127343481579442,0.003220976,0.2187695187,0.006712014499999999,0.009,0.0515,-0.0174534279,0.042499999999999996,0.009800000000000003,0.0159365106,-0.0048596112,0.0333758952,0.009544592140564068
20041.0,1126.21,4.134964572187939,3.0753695736171793,3.0753695736171793,0.0035707934,0.27129575100000003,0.012056919,0.0094,0.0474,0.056824134400000004,0.038,0.007800000000000001,-0.007756646700000008,0.0168204015,0.0332409333,0.011185419096287548
20042.0,1140.84,4.116304769444126,3.011493430974487,3.011493430974487,0.0029793060999999997,0.2692736702,0.012324481299999999,0.0127,0.0532,-0.052269681500000005,0.040499999999999994,0.0076999999999999985,0.0008896975000000015,0.0122732124,0.0335471601,0.010673281561032224
20043.0,1114.58,4.063251594831171,2.9597633215243553,2.9597633215243553,0.002925606,0.2787623744,0.009123405400000001,0.0165,0.0488,0.0657461276,0.0323,0.008100000000000003,0.0035728031000000077,0.0010542963,0.0340903461,0.009001025738597498
20044.0,1211.92,4.132628358817776,3.0300800678063426,3.0300800678063426,0.0028157301000000003,0.2605951399,0.0130071853,0.0219,0.0484,0.016430631,0.0265,0.0068000000000000005,0.005240419399999998,0.0021063718,0.0344671074,0.006477383299960393
20051.0,1180.59,4.066800687021383,2.9741058688016606,2.9741058688016606,0.0025157432,0.335022887,0.0092054554,0.0274,0.0488,0.0094949248,0.021400000000000002,0.006600000000000002,-0.006007536800000001,0.0157645822,0.0346455538,0.008002175765578228
20052.0,1191.33,4.0418332041030425,2.933992861555728,2.933992861555728,0.0032274287,0.3424827518,0.0075515947,0.0297,0.0429,0.08594521039999999,0.0132,0.009000000000000001,-0.007789938799999979,0.0062079668999999995,0.0347483977,0.008177168223080927
20053.0,1228.81,4.046912032510808,2.9155474747685153,2.9155474747685153,0.0020065323,0.3329643192,0.0060601379,0.0342,0.0464,-0.030378724399999998,0.012199999999999996,0.009000000000000001,-0.0022380714999999975,0.0221079692,0.0349099275,0.005728371460684728
20054.0,1248.29,4.028537109518617,2.8820351520143257,2.8820351520143257,0.0027908822,0.32834149760000003,0.0037358744,0.0389,0.0461,0.0142266628,0.007200000000000005,0.009500000000000008,-0.002669416899999999,-0.010060362199999999,0.0350107696,0.004253749096996691
